,screen_name,lang,created_at,fav_count,retweet_count,text,location
107,P3nj3l4j4h_id,in,2020-10-11 13:15:21,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",Angola
108,RiuRizkiUtomo_,in,2020-10-11 13:14:39,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
109,03__nakula,in,2020-10-11 12:58:36,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
110,AruanPrada,in,2020-10-11 12:55:51,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
111,KelianBanjar_GK,in,2020-10-11 12:52:44,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…","Denpasar, Bali"
112,AsritaDhara,in,2020-10-11 12:44:07,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
113,Yubi666,in,2020-10-11 12:36:29,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",United States
114,al_kapoon,in,2020-10-11 12:33:54,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
115,GARAM26332905,in,2020-10-11 12:33:23,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
116,GalehJati5,in,2020-10-11 12:25:50,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…","Yogyakarta, Indonesia"
117,sepertiironman3,in,2020-10-11 12:24:57,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",indonesia
118,_AdindaOkta,in,2020-10-11 12:21:30,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",Astina
119,Laskarpiningit1,in,2020-10-11 12:20:33,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",Indonesia
120,nandapradha_,in,2020-10-11 12:19:33,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…","Sidoarjo, Indonesia"
121,kuda_trojan,in,2020-10-11 12:18:23,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…","Central Java, Indonesia"
122,jongBAN1,in,2020-10-11 12:18:19,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
